path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
datasets/ayam\pexels-photo-7118763.jpeg,18.26012561274514,1.4022824754902032,0.6846445874632086,0.007748211864689963,0.9915075075036368,-74768332.06077626,1.1822833045486394e-07,29.68046136101511,1.7569857747020443,0.6448693623535576,0.006881054265793433,0.9862077414981348,-74768332.06077626,1.0499655556935781e-07,15.575306372549075,1.2265625000000038,0.725960452593121,0.008974580629107495,0.9927540454825314,-74768332.06077626,1.369412327439498e-07,24.0910572856595,1.6334179161860867,0.6400399272859484,0.006719588671496975,0.9888047688429925,-74768332.06077626,1.0253278612513694e-07,ayam
datasets/ayam\pexels-photo-7118858.jpeg,233.69096200979638,6.583118872548823,0.3281799325646568,0.0005458985782962083,0.9493816931314744,-53293889.14127662,8.329751255740483e-09,368.26503652441073,8.359307958477501,0.28739623071603415,0.00045903132811575,0.9202236318441848,-53293889.14127662,7.004262208797455e-09,335.1261182597962,7.643305759803704,0.3130184709059395,0.0005148084289245724,0.9274275819094249,-53293889.14127662,7.855353224557073e-09,358.67855440215124,7.907927720107724,0.30967196121739754,0.00050622815197952,0.9222982365612573,-53293889.14127662,7.724428588554687e-09,ayam
datasets/ayam\pexels-photo-7118862.jpeg,51.65019914215582,3.7448682598039227,0.4057763453590443,0.0009050515192098592,0.9870734574455503,-43691135.30347773,1.3809990222318408e-08,167.5277970011536,6.58379084967333,0.3153712163366342,0.0006244658214885266,0.9580194378136366,-43691135.30347773,9.528592246834206e-09,138.29273897058778,5.957720588234943,0.3312927406631358,0.0006858700726958981,0.9653982169239557,-43691135.30347773,1.046554676354825e-08,139.39077277969938,6.138269896193852,0.3194054563257021,0.0006354427015546175,0.9650694492973144,-43691135.30347773,9.69608614432705e-09,ayam
datasets/ayam\pexels-photo-7118996.jpeg,31.6511642156864,1.9290134803921686,0.6170302478897136,0.005395878223857711,0.9861285161553981,-66938273.00007334,8.233456762478196e-08,49.64081507112661,2.3442675893887053,0.5850235294331815,0.004890674615580528,0.9782830809204912,-66938273.00007334,7.462577233246655e-08,30.531495098039315,1.8088848039215812,0.6521269541462515,0.006191408479273297,0.9866184329311419,-66938273.00007334,9.447339598500514e-08,44.62414455978478,2.259331026528264,0.576982316410148,0.0047099736430595346,0.980478042719761,-66938273.00007334,7.18684943093801e-08,ayam
datasets/ayam\pexels-photo-7119000.jpeg,60.137913602940614,2.7553155637255005,0.5561986720030765,0.005974955076623173,0.9639690412351558,-65357100.52048039,9.117057917210652e-08,163.97316416762823,4.542514417531752,0.48956579872406525,0.004939684364145279,0.9019899763451694,-65357100.52048039,7.537360174782225e-08,153.72087928921394,4.351945465686249,0.4959179661088464,0.005031585048043421,0.9078542046082179,-65357100.52048039,7.677589489812348e-08,164.13337946943545,4.547004998077687,0.48705769057597376,0.004845795416869358,0.9018943331928235,-65357100.52048039,7.394097010603878e-08,ayam
datasets/ayam\pexels-photo-7318123.jpeg,130.60902267156803,2.7285386029410983,0.6922203850285967,0.011951844693146866,0.9700336770697504,-9226481.280046303,1.8237067708048807e-07,154.0295886197627,3.0735870818915982,0.655918774113303,0.010466788850767331,0.9646121433535471,-9226481.280046303,1.597105232355855e-07,79.46763174019547,2.1433057598038694,0.720667716764796,0.013222686051864066,0.9816814722370042,-9226481.280046303,2.0176217730505472e-07,165.14046905036625,3.1727028066128513,0.6504470564767784,0.010341409457013916,0.9620595229717078,-9226481.280046303,1.57797385513518e-07,ayam
datasets/ayam\pexels-photo-7965959.jpeg,87.78154105391954,3.462025122549001,0.5304909188340097,0.0013875454584024174,0.9893090620280073,-54214026.19593289,2.1172263464392355e-08,298.5910649750079,7.682552864283104,0.3407496213956756,0.000540978339002788,0.9636975471016895,-54214026.19593289,8.254674362225158e-09,228.79266237744196,6.913740808823277,0.35669042108597554,0.0005900258698952926,0.9721469621731207,-54214026.19593289,9.003080290150339e-09,218.2332795078822,6.983329488658246,0.3410272031645483,0.0005589458169831169,0.9734679498820169,-54214026.19593289,8.528836318712111e-09,ayam
datasets/ayam\pexels-photo-7966345.jpeg,67.44214154411776,4.086136642156805,0.4285889100520292,0.0006795338913368656,0.9889371794599168,-47600104.40700635,1.0368864308729028e-08,131.48256824298346,6.014825067281835,0.3249149614135758,0.00046096865414641783,0.9784568525090578,-47600104.40700635,7.033823458044706e-09,106.31544117647059,4.6938419117645855,0.39330871745810575,0.000608559461430099,0.9825989980169554,-47600104.40700635,9.285880453950486e-09,138.68158400615107,5.6088581314879455,0.3436433326205544,0.00047788439693070465,0.9772781609372051,-47600104.40700635,7.291937209025645e-09,ayam
datasets/ayam\pexels-photo-7966348.jpeg,29.43273590686269,2.137147671568634,0.5929745455388727,0.002393137320606858,0.9953095646884091,-45211591.558813736,3.651637757273648e-08,81.66938869665499,4.542376009227268,0.42561089085445575,0.0015876678313031646,0.9870171904923892,-45211591.558813736,2.4225888539171823e-08,65.74526654411655,4.053967524509794,0.453008218638147,0.0016623232209742047,0.9895438920540538,-45211591.558813736,2.5365039382540965e-08,88.7107420222985,4.779976931949333,0.4245866890813788,0.0015727331678689223,0.9858977182761939,-45211591.558813736,2.3998003660109288e-08,ayam
datasets/ayam\pexels-photo-8477775.jpeg,232.2123161764636,7.932935049019344,0.3188293074345066,0.0003301691028165249,0.9721309052560198,-46972215.60537066,5.037980694832228e-09,487.73244136870244,12.588112264513766,0.22657522185983925,0.00019428354013428426,0.9414755989706232,-46972215.60537066,2.9645315572247965e-09,382.5184742646988,11.11498161764578,0.2499976680866326,0.00022924016228734138,0.9540614124416293,-46972215.60537066,3.4979272809958097e-09,466.32030757400776,12.313971549404181,0.24064595563433705,0.00022197312393231185,0.9440465776039207,-46972215.60537066,3.387041075627317e-09,ayam
datasets/ayam\pexels-photo-8857055.jpeg,8.801409313725465,0.9272365196078554,0.7301133304922433,0.004072293666911465,0.9993084856013594,-46573119.07246702,6.213827006395668e-08,30.416301422529948,2.2436293733179644,0.5456656275884866,0.0025881293401334273,0.9976071647209903,-46573119.07246702,3.949171966756328e-08,25.090747549019934,2.2163909313725663,0.5534447414074032,0.002745153536387747,0.9980267296778269,-46573119.07246702,4.188771875591655e-08,28.48968858131497,2.391387927720116,0.5486821693525654,0.002733252241877218,0.9977587076446862,-46573119.07246702,4.17061194134097e-08,ayam
datasets/ayam\pexels-photo-8858693.jpeg,22.076685049019733,1.3520833333333389,0.7267727891492184,0.012110617174546751,0.9881976994487166,-68412774.3964777,1.8479335288309862e-07,35.080938100730364,1.786574394463679,0.660649073630343,0.009709887052875444,0.981293458027352,-68412774.3964777,1.4816111836052618e-07,27.023268995098196,1.6484528186274574,0.6737015679420547,0.01005970580538435,0.9855613033337622,-68412774.3964777,1.5349892891516647e-07,32.43544790465209,1.7634602076124712,0.6706645489863637,0.01000482297569577,0.9827039355931444,-68412774.3964777,1.5266148339379533e-07,ayam
datasets/ayam\pexels-photo-8858698.jpeg,25.69839154411773,1.2979319852941285,0.8038496269996211,0.016783488331185724,0.9901095605204411,-71101323.59959666,2.560957081784931e-07,36.16985774702063,1.8569319492502938,0.7024075061633173,0.01359844439211784,0.986043640976614,-71101323.59959666,2.0749579455746215e-07,22.551240808823668,1.5578278186274672,0.7354584386616861,0.014930549571716707,0.9912887949015516,-71101323.59959666,2.2782210650202494e-07,33.622237600923,1.7903267973856294,0.7173117719223,0.01391367050291632,0.9870261586064557,-71101323.59959666,2.123057632891284e-07,ayam
datasets/ayam\Screenshot 2023-06-19 002941.jpg,515.275337009807,14.298376225489031,0.20993528989452925,0.0001996394021379998,0.9218074602610329,-44611023.73900677,3.0462555257873506e-09,763.9180622837292,18.0313725490196,0.17969717770291357,0.0001632175008547418,0.8842627490271197,-44611023.73900677,2.4905014168509186e-09,450.0468290441205,13.71965379901865,0.22115472336092015,0.00021589268175100924,0.9318154999280236,-44611023.73900677,3.294260890976093e-09,818.8595617070251,18.454455978469895,0.18539685906487047,0.0001653427296543,0.875938230797978,-44611023.73900677,2.522929834812927e-09,ayam
datasets/ayam\Screenshot 2023-06-19 003259.jpg,125.90418198529352,6.01729473039192,0.33757011914195173,0.0005667556592566562,0.9828324200132255,-56323440.336616464,8.648005054575442e-09,208.61257977701177,7.731134179161902,0.2907001986601444,0.0004334906235601869,0.9715342279389952,-56323440.336616464,6.614541985476485e-09,139.7675091911748,5.953722426470347,0.35445237219811243,0.0005800459999984982,0.9809187143000875,-56323440.336616464,8.85079956052396e-09,264.6704498269928,7.988712033833205,0.31978021998625983,0.0004618059980775146,0.9638849742442269,-56323440.336616464,7.046600312462076e-09,ayam
datasets/ayam\Screenshot 2023-06-19 003401.jpg,153.89693627450805,5.761734068627221,0.3807527820187615,0.0008793860130794045,0.9609737503334572,-51797549.03268247,1.34183656780915e-08,221.8320492118435,7.2665436370627425,0.3491206792715132,0.0007973559987352926,0.9433774655038429,-51797549.03268247,1.2166686992420847e-08,78.92083333333214,4.262346813725332,0.4727767839828286,0.001446987974877451,0.9799766783497952,-51797549.03268247,2.2079284284629073e-08,214.52138408304577,7.049273356401429,0.3523162586793223,0.0008024788029210069,0.9452423228260227,-51797549.03268247,1.2244854780899154e-08,ayam
datasets/ayam\Screenshot 2023-06-19 003527.jpg,8.063281250000054,0.9170189950980494,0.8189242896345523,0.10930078479337121,0.998785293450323,-73663831.80915402,1.667797619527759e-06,27.168627450980495,1.6547789311803232,0.733950174896963,0.10509831722664263,0.9959174130969041,-73663831.80915402,1.60367305338505e-06,16.33472732843148,1.319929534313741,0.7665391829898948,0.10718214821879656,0.9975377986455218,-73663831.80915402,1.6354697909362267e-06,19.873141099577097,1.653410226835835,0.7312906927503193,0.10558334405733104,0.9970136858374539,-73663831.80915402,1.6110739754841772e-06,ayam
datasets/ayam\Screenshot 2023-06-19 004145 - Copy.jpg,564.1308057598028,13.868765318625032,0.2549635179110345,0.0002408991442969651,0.8866040654730605,-51350609.52960652,3.6758292281641402e-09,891.7939869280801,17.855747789311724,0.2189180711846463,0.00018731091655665517,0.8209271379475205,-51350609.52960652,2.85813776484154e-09,536.100291053918,13.619776348036908,0.25112133612605647,0.0002315736247777297,0.8923389629658502,-51350609.52960652,3.5335330929219008e-09,866.4068127642968,17.53413302575929,0.21841830724012057,0.00018848267775044674,0.8260232944754022,-51350609.52960652,2.8760174217292288e-09,ayam
datasets/ayam\Screenshot 2023-06-19 004145.jpg,564.1308057598028,13.868765318625032,0.2549635179110345,0.0002408991442969651,0.8866040654730605,-51350609.52960652,3.6758292281641402e-09,891.7939869280801,17.855747789311724,0.2189180711846463,0.00018731091655665517,0.8209271379475205,-51350609.52960652,2.85813776484154e-09,536.100291053918,13.619776348036908,0.25112133612605647,0.0002315736247777297,0.8923389629658502,-51350609.52960652,3.5335330929219008e-09,866.4068127642968,17.53413302575929,0.21841830724012057,0.00018848267775044674,0.8260232944754022,-51350609.52960652,2.8760174217292288e-09,ayam
datasets/ayam\Screenshot 2023-06-19 005239.jpg,39.39535845588227,3.85353860294112,0.38632599640975596,0.0005032454229968642,0.9923546336202868,-43335645.686011344,7.678915756177738e-09,66.55806228373734,5.026989619377214,0.3283941778028625,0.0003858073100858349,0.9870801009459963,-43335645.686011344,5.886952363370283e-09,22.460692401961044,2.8708333333333074,0.44625516467402787,0.000654034994052768,0.995636916629923,-43335645.686011344,9.979782013744629e-09,48.25396386005459,4.28976547481739,0.36157830572882327,0.00043868165927368605,0.9906331256661901,-43335645.686011344,6.6937509044446725e-09,ayam
datasets/ayam\Screenshot 2023-06-19 010443 - Copy.jpg,19.882735906862877,1.1872395833333422,0.8187749152186958,0.2622205460433638,0.9987065908865489,-70087838.71957022,4.001167999929257e-06,44.246351403306555,1.9257670126874395,0.7441718971639661,0.2547366432423811,0.9971280317739919,-70087838.71957022,3.886972705724809e-06,21.46406250000013,1.375612745098049,0.7772733756114591,0.2609497984314551,0.9986037006595896,-70087838.71957022,3.981777930167467e-06,36.2644367550943,1.7541099577085848,0.7653798309845286,0.2550144428820371,0.9976461265891647,-70087838.71957022,3.891211591827959e-06,ayam
datasets/ayam\Screenshot 2023-06-19 010443.jpg,19.882735906862877,1.1872395833333422,0.8187749152186958,0.2622205460433638,0.9987065908865489,-70087838.71957022,4.001167999929257e-06,44.246351403306555,1.9257670126874395,0.7441718971639661,0.2547366432423811,0.9971280317739919,-70087838.71957022,3.886972705724809e-06,21.46406250000013,1.375612745098049,0.7772733756114591,0.2609497984314551,0.9986037006595896,-70087838.71957022,3.981777930167467e-06,36.2644367550943,1.7541099577085848,0.7653798309845286,0.2550144428820371,0.9976461265891647,-70087838.71957022,3.891211591827959e-06,ayam
datasets/ayam\Screenshot 2023-06-19 010504.jpg,25.193688725490365,1.4079350490196196,0.7863154472371731,0.2510544795909326,0.996883191330638,-74172891.74458751,3.8307873472737515e-06,39.68569011918502,1.845628604382936,0.7422528798114372,0.2452931977039559,0.9950997263987977,-74172891.74458751,3.7428771622307726e-06,15.821109068627456,1.1073835784313848,0.7959824657053295,0.253512782559217,0.9980427399970547,-74172891.74458751,3.868298073718521e-06,39.57788542868144,1.7958323721645624,0.7537101917602005,0.24585252098200777,0.9951130378084612,-74172891.74458751,3.751411758148312e-06,ayam
datasets/ayam\Screenshot 2023-06-19 010558 - Copy.jpg,89.06697303921523,2.504779411764726,0.7156491465585164,0.22391877300140725,0.9823125674365754,-76136382.91925402,3.4167293243622933e-06,150.62852748942805,3.233371780084596,0.6830995576986116,0.21998990622747208,0.9701294737413031,-76136382.91925402,3.3567795750041516e-06,64.49350490196035,1.9935968137255031,0.736492940759609,0.22779740723313294,0.9871925082911476,-76136382.91925402,3.4759125859547872e-06,118.30043829296496,2.9077431757016683,0.6933487699611458,0.21952364696924748,0.9765403246825646,-76136382.91925402,3.3496650233344647e-06,ayam
datasets/kalkun\0d67fc7fed85107a9ff30472677a7d92_tn.jpeg,321.2793658088226,9.93196997548961,0.29938559344685595,0.0004480402857374568,0.9477549237082138,-47259301.04545752,6.83655221157008e-09,452.35981545559514,12.152787389465633,0.26315192312639646,0.0003483840317530846,0.9264269532311081,-47259301.04545752,5.31591845326362e-09,167.735523897053,7.042693014705667,0.33285967717025206,0.0004861332865139009,0.9727525737161725,-47259301.04545752,7.41780527517549e-09,450.2202537485616,12.283152633602514,0.2541378987849024,0.0003383541154209609,0.9267749614438151,-47259301.04545752,5.162874075637221e-09,kalkun
datasets/kalkun\0de77e398028df4008fca3206e0e0d9f.jpeg,66.89889705882295,2.9598345588234185,0.7217389713481691,0.2779979330647317,0.9958360645631104,-63735211.461331725,4.241911820445735e-06,361.49976163014406,5.541007304882793,0.684380454478337,0.27220845618629796,0.9775282930286895,-63735211.461331725,4.153571413975494e-06,338.87518382352147,5.08912377450949,0.7029125438318823,0.27243791673331025,0.9789357888149036,-63735211.461331725,4.15707270406052e-06,366.07175701653284,5.568688965782462,0.6882710352580189,0.27217369772161987,0.9772440866432308,-63735211.461331725,4.153041041894834e-06,kalkun
datasets/kalkun\1797007ee4c6e7905570ddabb7651445.jpeg,721.1134037989974,19.0736060049007,0.1389672778094,0.00011496808243824491,0.9080169247156025,-38706952.2434644,1.7542737188452898e-09,735.8029065743763,19.119015763168207,0.13912597411061242,0.00011511143571344001,0.9060879654149344,-38706952.2434644,1.7564611162329103e-09,106.5154564950982,7.153170955882238,0.26324819005097777,0.0002864820340283785,0.9863992686341951,-38706952.2434644,4.3713689274349745e-09,799.3273663975239,20.253225682429907,0.13113065449589967,0.00010919705120365237,0.8979815005000056,-38706952.2434644,1.6662147705635432e-09,kalkun
datasets/kalkun\1cf4eb9f-05af-4449-94ba-2b54af0a843c.jpeg,54.68249080882349,3.7763327205882384,0.4683289431029051,0.00286353393226163,0.9944150819878578,-40608107.32251013,4.3694060245691376e-08,99.32267589388658,5.396924259900157,0.3913042701964372,0.002090378334657019,0.9898278435425898,-40608107.32251013,3.189664206935149e-08,59.57553615196086,4.298697916666556,0.4338032970169477,0.002470821628475226,0.9938889128788441,-40608107.32251013,3.770174603996622e-08,99.08445982314444,5.501683967704852,0.38940338660788415,0.0020887722330792543,0.9898523244161775,-40608107.32251013,3.1872134904163426e-08,kalkun
datasets/kalkun\2e0eca04-121c-4392-b15c-c6cd1ec39244.jpeg,97.60886948529337,5.3404258578428445,0.3994099445562378,0.0006833163814698673,0.9797176003311316,-42929844.939009406,1.0426580527799489e-08,172.72012302960812,7.855717031910839,0.27992179155474634,0.0003545170646075409,0.9642050059502869,-42929844.939009406,5.409501107903151e-09,97.61171875000002,5.969010416666315,0.3214227984648558,0.00044742758757148693,0.9797437313196378,-42929844.939009406,6.827203179496566e-09,164.80163014225363,7.551372549019634,0.2897702293976054,0.0003750659884310902,0.9658460927318575,-42929844.939009406,5.72305280198807e-09,kalkun
datasets/kalkun\2e468e5e-9f1f-4ef2-a9af-b1c965a16d2f.jpeg,100.53962928921345,5.488219975489863,0.33413454126947617,0.0006264701470738418,0.9921838204197204,-39103777.31563354,9.559175828153103e-09,183.58362168396678,7.373610149942469,0.279822034614675,0.0004618627591404898,0.9857259729374946,-39103777.31563354,7.0474664175489774e-09,91.62832414215517,5.3774356617643875,0.33119847829874416,0.0005896032466103783,0.9928772737730459,-39103777.31563354,8.996631570592931e-09,166.9395155709343,7.307896962706803,0.2836475122883801,0.000461611354932396,0.9870201470052016,-39103777.31563354,7.043630293768249e-09,kalkun
datasets/kalkun\37d012aba66d8f800572ce03d542c1f4.jpeg,424.5883578431369,10.161734068625641,0.41623076576515394,0.05949830791116999,0.9737907349795559,-44650410.897497036,9.078721299922178e-07,765.8097347174009,12.845951557093331,0.3955960871893569,0.05660446003008632,0.9525678559524398,-44650410.897497036,8.637155155957995e-07,687.3963848039195,11.701868872546616,0.40575526938735273,0.05669247672357086,0.9574350644859234,-44650410.897497036,8.650585437556589e-07,920.8647750864809,14.399630911188025,0.37868110526613286,0.05657676618920857,0.9429641741543745,-44650410.897497036,8.632929411195156e-07,kalkun
datasets/kalkun\45edf47b72d1e2b6a4394e765064f613 (1).jpeg,153.97653186274067,7.3172794117643924,0.29899441969499924,0.00027414523560649747,0.9787686773406232,-43588701.30076741,4.183124322608909e-09,212.81114955786566,8.782883506343703,0.26361760429747405,0.00022132782159761403,0.9704510770285194,-43588701.30076741,3.3771945434206242e-09,80.60572916666477,5.000398284313607,0.35846912374557366,0.0003577228034289696,0.9888646256950199,-43588701.30076741,5.458416800368799e-09,221.51009611687985,9.016132256824305,0.25781123120355925,0.00021445121881818444,0.9692431940816573,-43588701.30076741,3.272265912142707e-09,kalkun
datasets/kalkun\45edf47b72d1e2b6a4394e765064f613.jpeg,153.97653186274067,7.3172794117643924,0.29899441969499924,0.00027414523560649747,0.9787686773406232,-43588701.30076741,4.183124322608909e-09,212.81114955786566,8.782883506343703,0.26361760429747405,0.00022132782159761403,0.9704510770285194,-43588701.30076741,3.3771945434206242e-09,80.60572916666477,5.000398284313607,0.35846912374557366,0.0003577228034289696,0.9888646256950199,-43588701.30076741,5.458416800368799e-09,221.51009611687985,9.016132256824305,0.25781123120355925,0.00021445121881818444,0.9692431940816573,-43588701.30076741,3.272265912142707e-09,kalkun
datasets/kalkun\4a711c4b95f00338ead26d26f7771227 (1).jpeg,187.67726715685367,8.976685049018082,0.22610125929559097,0.00024266073952175843,0.9824471986795099,-32465169.626141153,3.702709038112769e-09,303.2261745482502,11.118769703960243,0.2029086451278727,0.00021272946657460733,0.9717056245959046,-32465169.626141153,3.2459940578400777e-09,281.8460171568531,10.515379901958442,0.21235481327103703,0.0002244552031520329,0.9736641688868994,-32465169.626141153,3.4249145988774552e-09,366.3367935409397,11.881614763552712,0.19908402033056127,0.0002064106594911223,0.9658170571214758,-32465169.626141153,3.1495767134265488e-09,kalkun
datasets/kalkun\4a711c4b95f00338ead26d26f7771227.jpeg,187.67726715685367,8.976685049018082,0.22610125929559097,0.00024266073952175843,0.9824471986795099,-32465169.626141153,3.702709038112769e-09,303.2261745482502,11.118769703960243,0.2029086451278727,0.00021272946657460733,0.9717056245959046,-32465169.626141153,3.2459940578400777e-09,281.8460171568531,10.515379901958442,0.21235481327103703,0.0002244552031520329,0.9736641688868994,-32465169.626141153,3.4249145988774552e-09,366.3367935409397,11.881614763552712,0.19908402033056127,0.0002064106594911223,0.9658170571214758,-32465169.626141153,3.1495767134265488e-09,kalkun
datasets/kalkun\6e714f7d77b2b35f8bc4ac68a9d153f7.jpeg,598.703722426468,15.370603553918812,0.20952769140971136,0.00015166051293372742,0.913391484510454,-44202739.75483299,2.3141557759662997e-09,1127.9029450211406,22.185328719723305,0.15340461080558582,0.0001030397766452172,0.8367466820551857,-44202739.75483299,1.5722622168764832e-09,1058.0193627450835,21.394454656862052,0.15688680840595684,0.00010613933887357026,0.8467144334754481,-44202739.75483299,1.619557783105015e-09,1090.2044444444246,21.86445213379459,0.15363558935323435,0.0001037144055291188,0.8421994326647217,-44202739.75483299,1.5825562367114076e-09,kalkun
datasets/kalkun\71ccaca3-178b-4a7f-af42-75d0c66878ab.jpeg,104.59822303921537,5.159252450980284,0.47422933668276396,0.003425314205511402,0.9871913971480004,-33716773.27250989,5.226614693468326e-08,196.89507112649216,7.223744713571789,0.410944197874182,0.002762543670173288,0.9758548835764557,-33716773.27250989,4.2153071139118776e-08,111.19119178921552,5.450781249999819,0.45647046349977927,0.003090554911647563,0.9863556196315021,-33716773.27250989,4.715812548290349e-08,179.75369473279753,6.9818069973088175,0.41604546443909,0.0026884237733660835,0.9779570882048331,-33716773.27250989,4.1022091268403374e-08,kalkun
datasets/kalkun\74c27639-6000-4a91-ac05-b43b2ae42e00 (1).jpeg,162.87201286764477,7.914200367646454,0.2637737634095952,0.000206233357888192,0.9717034548020893,-42820491.25480141,3.1468713056669924e-09,333.34663590926755,11.18352941176486,0.21913053193112744,0.00015510563544231725,0.9420529115434759,-42820491.25480141,2.366724173619343e-09,257.01475183823146,9.69352022058685,0.23950099371464098,0.00017799104648752882,0.955292395443318,-42820491.25480141,2.7159278333668337e-09,391.6189926951177,12.15324875048065,0.20326260506611485,0.00014247275136392845,0.9319205563472488,-42820491.25480141,2.1739616602161933e-09,kalkun
datasets/kalkun\74c27639-6000-4a91-ac05-b43b2ae42e00.jpeg,162.87201286764477,7.914200367646454,0.2637737634095952,0.000206233357888192,0.9717034548020893,-42820491.25480141,3.1468713056669924e-09,333.34663590926755,11.18352941176486,0.21913053193112744,0.00015510563544231725,0.9420529115434759,-42820491.25480141,2.366724173619343e-09,257.01475183823146,9.69352022058685,0.23950099371464098,0.00017799104648752882,0.955292395443318,-42820491.25480141,2.7159278333668337e-09,391.6189926951177,12.15324875048065,0.20326260506611485,0.00014247275136392845,0.9319205563472488,-42820491.25480141,2.1739616602161933e-09,kalkun
datasets/kalkun\aa38bc40-a8ac-41ed-b5a3-2363760a6770.jpeg,114.34093137254837,5.2591911764703925,0.4162142905249216,0.0008070781257509131,0.9844583820983366,-45113216.14263949,1.2315034877791032e-08,201.86365244137087,7.095301806997379,0.34486843965812525,0.0005772148381105011,0.9726084901169203,-45113216.14263949,8.807599458473222e-09,104.33867953431358,5.137515318627249,0.4106467342505742,0.0007594898286941922,0.9858398547738298,-45113216.14263949,1.1588895091158938e-08,164.5574625144187,6.637800845828636,0.3611239832440727,0.0005935624972561791,0.9776708107402877,-45113216.14263949,9.057044941042772e-09,kalkun
datasets/kalkun\bb2e358e-bb16-451d-8f07-c7ec48005669.jpeg,309.7188112745068,9.2817401960774,0.3990925862667565,0.03959188951890498,0.9694278528318855,-59976555.27843532,6.041242907547757e-07,442.4365244136823,11.500484429065954,0.3732878925815985,0.03923413752229979,0.9563839481426601,-59976555.27843532,5.986654285018889e-07,235.3807444852882,8.326302083332724,0.4132468379523362,0.04198772942272803,0.9768226602907873,-59976555.27843532,6.406819064747319e-07,500.4743867743093,12.193602460592157,0.3662908463236709,0.03931023554215166,0.9506624891881468,-59976555.27843532,5.998265921348825e-07,kalkun
datasets/kalkun\bfc348b4e5fefb41cb19789d4fce7e99.jpeg,47.745143995096804,3.56806066176468,0.4323296742939979,0.0006562365774281527,0.9925878181520752,-35417268.62141895,1.0013375510073132e-08,103.56828911956849,5.39518646674366,0.3426406916095015,0.00044571258119307914,0.9839146265346248,-35417268.62141895,6.801034258927599e-09,96.32930453431243,5.069163602940895,0.36261278214405224,0.000491248178097066,0.9850511533145224,-35417268.62141895,7.495852326920562e-09,151.27607843137105,6.211718569780933,0.3358818662679541,0.0004299560648678435,0.9765050111094297,-35417268.62141895,6.560608899960991e-09,kalkun
datasets/kalkun\Ciri-Ciri-Telur-Ayam-Kalkun (1).jpeg,387.7704350490195,12.172426470585345,0.20411584191214147,0.0001504955416411356,0.9437243729939222,-29496113.596741132,2.296379724748773e-09,454.9328258362149,13.469696270665056,0.19042380768341832,0.000133180374093837,0.9340193262662099,-29496113.596741132,2.0321712355626986e-09,210.4344056372491,9.30637254901831,0.22920156644455003,0.00017498023690557717,0.9694495840906429,-29496113.596741132,2.6699865250484797e-09,481.2372625913096,13.58826605151854,0.18667487075416772,0.00013148605636403117,0.9302045566660204,-29496113.596741132,2.0063179987187373e-09,kalkun
datasets/kalkun\Ciri-Ciri-Telur-Ayam-Kalkun (2).jpeg,387.7704350490195,12.172426470585345,0.20411584191214147,0.0001504955416411356,0.9437243729939222,-29496113.596741132,2.296379724748773e-09,454.9328258362149,13.469696270665056,0.19042380768341832,0.000133180374093837,0.9340193262662099,-29496113.596741132,2.0321712355626986e-09,210.4344056372491,9.30637254901831,0.22920156644455003,0.00017498023690557717,0.9694495840906429,-29496113.596741132,2.6699865250484797e-09,481.2372625913096,13.58826605151854,0.18667487075416772,0.00013148605636403117,0.9302045566660204,-29496113.596741132,2.0063179987187373e-09,kalkun
datasets/kalkun\Ciri-Ciri-Telur-Ayam-Kalkun.jpeg,387.7704350490195,12.172426470585345,0.20411584191214147,0.0001504955416411356,0.9437243729939222,-29496113.596741132,2.296379724748773e-09,454.9328258362149,13.469696270665056,0.19042380768341832,0.000133180374093837,0.9340193262662099,-29496113.596741132,2.0321712355626986e-09,210.4344056372491,9.30637254901831,0.22920156644455003,0.00017498023690557717,0.9694495840906429,-29496113.596741132,2.6699865250484797e-09,481.2372625913096,13.58826605151854,0.18667487075416772,0.00013148605636403117,0.9302045566660204,-29496113.596741132,2.0063179987187373e-09,kalkun
datasets/kalkun\d2394112-547d-4b8e-a3cc-7ff9393a23a8.jpeg,132.0426930147063,8.151547181372257,0.22747074809230133,0.00038270755989282967,0.9626730691974401,-37577013.68044278,5.839653929028773e-09,196.2549942329908,10.210611303344981,0.1944824365820646,0.00030733904284588147,0.9446063493628267,-37577013.68044278,4.689621625455955e-09,108.92797181372532,7.62824754901934,0.23422822255518,0.0003934632168967464,0.9692211535503157,-37577013.68044278,6.0037722304801395e-09,207.2087351018878,10.300899653979304,0.19483180812893244,0.0003051473563017567,0.941513886882105,-37577013.68044278,4.656179142788035e-09,kalkun
datasets/kalkun\ded70b548fbced616b2ed988e36f57ac_tn.jpeg,253.0709865196032,5.94080882352909,0.4986628527351374,0.04473224538695303,0.9661936256212812,-60738202.14371476,6.82559896651505e-07,343.015117262593,7.528058439061968,0.4579807689164823,0.044462065088679545,0.9540792513344676,-60738202.14371476,6.784372724713065e-07,139.82699142156807,5.172977941176184,0.5121530707495084,0.049269728669749914,0.9813270834513108,-60738202.14371476,7.517963969383227e-07,325.59667820069365,7.355693963860107,0.46460385532521004,0.04449996244014036,0.9564111245437029,-60738202.14371476,6.790155401632745e-07,kalkun
